File Path,File Name,Parser Name,Status,Error Message,Duration (ms)
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_106.json","grammar_106.json","Newtonsoft.Json","Error","The reader's MaxDepth of 64 has been exceeded. Path '[5].XVgLEC[3][1][0][2].g2saZ5yWZ[4][0].QarsipGh.6R5aX.m8dtt[0].FKu.fHJkoRjk[1].BphhC[2].UP24[4][2][0][1][0].Ozl1B.D3ks0[2][2].fHUN9[1][4][2].key[1][1][0].key[2][0][0][0][1][3][2][0][2][0].key.key[1][2][2][1][4][2][0][1][0].key[0][3][1][0][1]', line 85507, position 129.","54"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_106.json","grammar_106.json","Jil","Success","","96"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_106.json","grammar_106.json","Utf8Json","Success","","66"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_106.json","grammar_106.json","ServiceStack.Text","Success","","56"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_106.json","grammar_106.json","FastJson","Success","","51"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_107.json","grammar_107.json","System.Text.Json","Success","","80"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_107.json","grammar_107.json","Newtonsoft.Json","Success","","87"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_107.json","grammar_107.json","Jil","Success","","81"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_107.json","grammar_107.json","Utf8Json","Success","","46"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_107.json","grammar_107.json","ServiceStack.Text","Success","","48"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_107.json","grammar_107.json","FastJson","Success","","48"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_108.json","grammar_108.json","System.Text.Json","Error","The maximum configured depth of 64 has been exceeded. Cannot read next JSON array. Path: $ | LineNumber: 82205 | BytePositionInLine: 128.","51"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_108.json","grammar_108.json","Newtonsoft.Json","Error","The reader's MaxDepth of 64 has been exceeded. Path '[0].rvzdc.emOrL[0]['c g'][0][0][4][4][1][1][1].9yRCn.qW6hX[0].ePYH.ei6vsKnTW9[0][3][1][2][4][1][0][3][0][4][3][0][1][1][3][2][0][2][0][0].RIxSvUC[1][2]['azSTi L2D'][0][1][4][0][3][3].7NAsv.eLMNM[0].xgqgE.vLMJl[1][4][3][0][4].R2anD[4][2][1][0][3][2]', line 82206, position 129.","51"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_108.json","grammar_108.json","Jil","Success","","107"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_108.json","grammar_108.json","Utf8Json","Success","","83"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_108.json","grammar_108.json","ServiceStack.Text","Success","","51"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_108.json","grammar_108.json","FastJson","Success","","55"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_109.json","grammar_109.json","System.Text.Json","Error","The maximum configured depth of 64 has been exceeded. Cannot read next JSON array. Path: $ | LineNumber: 81918 | BytePositionInLine: 128.","46"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_109.json","grammar_109.json","Newtonsoft.Json","Error","The reader's MaxDepth of 64 has been exceeded. Path '[6].Fsf1k[0].QulHD2.2O8TObU[0][3][0].Vfs8E['z9Ef '][0].wCeV65[2][1][2][4].t5Yel.ENDhR[2].Is167.caGmo[3][0].8DHnM[2].key[3][2][0][3].key.key[1].key.key[0][2][1].key[0][2].key.key.key[1][0][3].key[2].key[3][0][0].key.key[2][2][1][1].key[4][0][2][1]', line 81919, position 129.","71"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_109.json","grammar_109.json","Jil","Success","","142"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_109.json","grammar_109.json","Utf8Json","Success","","137"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_109.json","grammar_109.json","ServiceStack.Text","Success","","77"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_109.json","grammar_109.json","FastJson","Success","","79"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_11.json","grammar_11.json","System.Text.Json","Error","The maximum configured depth of 64 has been exceeded. Cannot read next JSON object. Path: $ | LineNumber: 103012 | BytePositionInLine: 128.","38"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_11.json","grammar_11.json","Newtonsoft.Json","Error","The reader's MaxDepth of 64 has been exceeded. Path '[2].k3XO7zVewF[' MzBP'].dYw8u[0][1][2][' l9f'][2][1].3gGuK.A5QgN.nbN0e[0][0][1].AzJNr.XrRPq[3][1].gdEup[2].3OWfJ['5F Dm'][0].9XqAv9[2].key[0][1].key[0].key[3][0].key[0][1][1][2].key[2][0][0][0][2][0][2][1][0][1][0][0][0][1][0][0][2].key[0][0][2].key[1]', line 103013, position 129.","57"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_11.json","grammar_11.json","Jil","Success","","78"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_11.json","grammar_11.json","Utf8Json","Success","","60"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_11.json","grammar_11.json","ServiceStack.Text","Success","","59"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_11.json","grammar_11.json","FastJson","Success","","55"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_110.json","grammar_110.json","System.Text.Json","Success","","74"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_110.json","grammar_110.json","Newtonsoft.Json","Success","","116"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_110.json","grammar_110.json","Jil","Success","","147"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_110.json","grammar_110.json","Utf8Json","Success","","83"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_110.json","grammar_110.json","ServiceStack.Text","Success","","49"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_110.json","grammar_110.json","FastJson","Success","","52"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_111.json","grammar_111.json","System.Text.Json","Success","","64"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_111.json","grammar_111.json","Newtonsoft.Json","Success","","104"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_111.json","grammar_111.json","Jil","Success","","82"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_111.json","grammar_111.json","Utf8Json","Success","","45"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_111.json","grammar_111.json","ServiceStack.Text","Success","","42"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_111.json","grammar_111.json","FastJson","Success","","47"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_112.json","grammar_112.json","System.Text.Json","Success","","67"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_112.json","grammar_112.json","Newtonsoft.Json","Success","","109"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_112.json","grammar_112.json","Jil","Success","","143"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_112.json","grammar_112.json","Utf8Json","Success","","68"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_112.json","grammar_112.json","ServiceStack.Text","Success","","50"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_112.json","grammar_112.json","FastJson","Success","","63"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_113.json","grammar_113.json","System.Text.Json","Error","The maximum configured depth of 64 has been exceeded. Cannot read next JSON object. Path: $ | LineNumber: 221419 | BytePositionInLine: 128.","53"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_113.json","grammar_113.json","Newtonsoft.Json","Error","The reader's MaxDepth of 64 has been exceeded. Path '[4].syDBM.2FjSq[1][0].h7nBeA5A[0][0][0][0][0].FOZGyAfteR[3].q029c.IxEcZ[2][0].lBrc[2][3][2].NeLbC.FEesH[0]['Ay0 J'].21Gqb[2][0][2][3][0][1][0][3][0][1][0][2][0][2][' wJB6'][2][0].5Qfg8[0].key[0].key[0].key[0][1].key.key.key[0][0][3].key[0].key[1][2][0]', line 221420, position 129.","114"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_113.json","grammar_113.json","Jil","Success","","136"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_113.json","grammar_113.json","Utf8Json","Success","","105"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_113.json","grammar_113.json","ServiceStack.Text","Success","","69"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_113.json","grammar_113.json","FastJson","Success","","68"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_114.json","grammar_114.json","System.Text.Json","Success","","90"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_114.json","grammar_114.json","Newtonsoft.Json","Success","","123"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_114.json","grammar_114.json","Jil","Success","","134"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_114.json","grammar_114.json","Utf8Json","Success","","113"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_114.json","grammar_114.json","ServiceStack.Text","Success","","55"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_114.json","grammar_114.json","FastJson","Success","","61"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_115.json","grammar_115.json","System.Text.Json","Error","The maximum configured depth of 64 has been exceeded. Cannot read next JSON object. Path: $ | LineNumber: 2608 | BytePositionInLine: 128.","24"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_115.json","grammar_115.json","Newtonsoft.Json","Error","The reader's MaxDepth of 64 has been exceeded. Path '[2].Wrz7w.Z4qek[0].DtrihxR.hukfV[' KuYE'][0].xEw[1][3][0]['BT JI'].pCcSm[0][0][3][0].O9AIx.ksafu[0][0][3][0][0][2].73PX8BAT[2]['0 pg'][2].kY78t.oMX7Y[1][3][1][4][1][1][2][1].M2W[4][4].key[3][2][0][1][1][4][3][1][0].key[0].key[2][1][1][1][3].key[0][0]', line 2609, position 129.","21"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_115.json","grammar_115.json","Jil","Success","","85"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_115.json","grammar_115.json","Utf8Json","Success","","103"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_115.json","grammar_115.json","ServiceStack.Text","Success","","46"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_115.json","grammar_115.json","FastJson","Success","","55"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_116.json","grammar_116.json","System.Text.Json","Success","","72"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_116.json","grammar_116.json","Newtonsoft.Json","Success","","104"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_116.json","grammar_116.json","Jil","Success","","80"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_116.json","grammar_116.json","Utf8Json","Success","","89"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_116.json","grammar_116.json","ServiceStack.Text","Success","","37"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_116.json","grammar_116.json","FastJson","Success","","49"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_117.json","grammar_117.json","System.Text.Json","Success","","65"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_117.json","grammar_117.json","Newtonsoft.Json","Success","","98"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_117.json","grammar_117.json","Jil","Success","","78"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_117.json","grammar_117.json","Utf8Json","Success","","79"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_117.json","grammar_117.json","ServiceStack.Text","Success","","39"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_117.json","grammar_117.json","FastJson","Success","","45"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_118.json","grammar_118.json","System.Text.Json","Success","","67"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_118.json","grammar_118.json","Newtonsoft.Json","Success","","120"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_118.json","grammar_118.json","Jil","Success","","122"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_118.json","grammar_118.json","Utf8Json","Success","","56"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_118.json","grammar_118.json","ServiceStack.Text","Success","","43"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_118.json","grammar_118.json","FastJson","Success","","54"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_119.json","grammar_119.json","System.Text.Json","Success","","61"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_119.json","grammar_119.json","Newtonsoft.Json","Success","","97"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_119.json","grammar_119.json","Jil","Success","","141"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_119.json","grammar_119.json","Utf8Json","Success","","75"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_119.json","grammar_119.json","ServiceStack.Text","Success","","49"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_119.json","grammar_119.json","FastJson","Success","","51"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_12.json","grammar_12.json","System.Text.Json","Error","The maximum configured depth of 64 has been exceeded. Cannot read next JSON object. Path: $ | LineNumber: 30426 | BytePositionInLine: 135.","38"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_12.json","grammar_12.json","Newtonsoft.Json","Error","The reader's MaxDepth of 64 has been exceeded. Path '[1]['jwy 0'].1Wj3t[0][1].G9KAd.Izbhq[0].spdSo.378yY[0][0][0][2][0][0][0][4].79M9N.EZ5ks[0][1][4].zcCoD.NxCRa[3][0][0][1][2]['bOq F'][2].OgwBklr6P[2][2][1][1].1wgv1[2].key[3][1][2].key[3][0].key[3][1][1][2][1][1][1].key[0][0][4][2][1][2][1].key.key', line 30427, position 136.","31"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\10mbgenerated\grammar_12.json","grammar_12.json","Jil","Success","","107"
