File Path,File Name,Parser Name,Status,Error Message,Duration (ms)
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_105.json","grammar_105.json","System.Text.Json","Error","The maximum configured depth of 64 has been exceeded. Cannot read next JSON object. Path: $ | LineNumber: 911694 | BytePositionInLine: 135.","512"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_105.json","grammar_105.json","Newtonsoft.Json","Error","The reader's MaxDepth of 64 has been exceeded. Path '[49].7vlYj.pCbWt[2][0][3][0].4pwmG.BkiIN[1].4rWgK.A8FTK[0][1]['1 J'][0][0][2][1][0][1][1][0][0].H6UWVbhN[1].Q58j0g.eNwcTREtU[1][3][4][1][3][0][0].q3Qf9.gyUAT[1].ia10.iWEUwpL[0].key[0][2][0].key[1][2][0][0][1][4][2][1][1][2][1][0][1][0].key[0][0].key', line 911695, position 136.","1007"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_105.json","grammar_105.json","Jil","Success","","1670"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_105.json","grammar_105.json","Utf8Json","Success","","1020"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_105.json","grammar_105.json","ServiceStack.Text","Success","","814"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_105.json","grammar_105.json","FastJson","Success","","998"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_106.json","grammar_106.json","System.Text.Json","Error","The maximum configured depth of 64 has been exceeded. Cannot read next JSON object. Path: $ | LineNumber: 1160519 | BytePositionInLine: 128.","582"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_106.json","grammar_106.json","Newtonsoft.Json","Error","The reader's MaxDepth of 64 has been exceeded. Path '[61].liRYioN9[0][4][0].B9w8Y['4 HQ2'][1][3][1][1][0][0][2][0]['bLE 3'].RaGxP[3][0].ktEqB5Pm9[2][0][2].lYMYSg1sC[3][1][1][3][2]['JFwhl '][2][3][0][3]['ye 4Y'].2ae7S[1][2][1].qavYa[1].PEft0OoxI[1][3][0][0][2].key[0][1][0][2].key[2][3][1][3][1][0][0].key[1].key[0]', line 1160520, position 129.","1117"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_106.json","grammar_106.json","Jil","Success","","1680"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_106.json","grammar_106.json","Utf8Json","Success","","1013"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_106.json","grammar_106.json","ServiceStack.Text","Success","","815"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_106.json","grammar_106.json","FastJson","Success","","934"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_107.json","grammar_107.json","System.Text.Json","Error","The maximum configured depth of 64 has been exceeded. Cannot read next JSON array. Path: $ | LineNumber: 367144 | BytePositionInLine: 128.","475"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_107.json","grammar_107.json","Newtonsoft.Json","Error","The reader's MaxDepth of 64 has been exceeded. Path '[16].32kY5[1].hg7QrJ6tBD.MIsAG.TFXAC[0][2][0].jWykRusXe[0].JpyRL.Nmv6X[2][0][0][0][0][0][1][0][0].ArkN6.hUfQq[3][1][2][0].4EObY.zu7jZ[0][4].TUJlkFq9nq.AeNKN[0].key[0][4][4][4][2][0][1][1][0][2][3][1][3][0][4][0].key[0][4][2][0][1].key[0][0][1][1][2]', line 367145, position 129.","487"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_107.json","grammar_107.json","Jil","Success","","1548"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_107.json","grammar_107.json","Utf8Json","Success","","1003"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_107.json","grammar_107.json","ServiceStack.Text","Success","","752"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_107.json","grammar_107.json","FastJson","Success","","1079"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_108.json","grammar_108.json","System.Text.Json","Error","The maximum configured depth of 64 has been exceeded. Cannot read next JSON object. Path: $ | LineNumber: 1372318 | BytePositionInLine: 135.","481"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_108.json","grammar_108.json","Newtonsoft.Json","Error","The reader's MaxDepth of 64 has been exceeded. Path '[67].bWIPiGeLG[4].ZVb1xFe[0][1][1][1][0][1][3][0].D5kEY.ICpD4[2][1].oMaL7[0].VPTPl.dqhXB[2][2].zSjLr.ZXz27[1][2][2].o8fuk.NOR2j[2][2][1].c9vli.CfYjj[1][4][0][0].aMmZ6KcWyN[0][4][1][1][0][0][2][1][1][3][0].key[0][0][0][1].key[0][4][1].key[3].key.key.key', line 1372319, position 136.","1389"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_108.json","grammar_108.json","Jil","Success","","1602"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_108.json","grammar_108.json","Utf8Json","Success","","995"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_108.json","grammar_108.json","ServiceStack.Text","Success","","734"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_108.json","grammar_108.json","FastJson","Success","","912"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_109.json","grammar_109.json","System.Text.Json","Error","The maximum configured depth of 64 has been exceeded. Cannot read next JSON object. Path: $ | LineNumber: 188582 | BytePositionInLine: 128.","393"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_109.json","grammar_109.json","Newtonsoft.Json","Error","The reader's MaxDepth of 64 has been exceeded. Path '[14].gQyAJ[2][3][3][0].qegaHKb[1][1][1][0].OTt5e.Gidmr[2][2][0][2][2][0][0][2][0][0].A71Kv.Qr9qH[0][0].UDGNY.yMplt[0].WJiK[1].1fi4I.V3WAf[0][2][1][0].Y0D8hP6r[0][2][2][0][1][3].sOrxB[2].key[3][2][1].key.key.key[0].key[1][0].key[0][2].key[2][0]', line 188583, position 129.","373"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_109.json","grammar_109.json","Jil","Success","","1481"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_109.json","grammar_109.json","Utf8Json","Success","","984"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_109.json","grammar_109.json","ServiceStack.Text","Success","","692"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_109.json","grammar_109.json","FastJson","Success","","859"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_11.json","grammar_11.json","System.Text.Json","Error","The maximum configured depth of 64 has been exceeded. Cannot read next JSON object. Path: $ | LineNumber: 314688 | BytePositionInLine: 128.","418"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_11.json","grammar_11.json","Newtonsoft.Json","Error","The reader's MaxDepth of 64 has been exceeded. Path '[12].y6yvgxNam[0][1][0].XCoyE.lvvU4[2][1][1][0][1][0].yBE9un3Ux[4].B98AQW[0][0][0].ZibU1YvL.t5DRb2x116.DltBfQ3[0][0][0].MUZJZFrtRh[1][1].pzqfg.tGnSt[1][0][0][1].oPsyW6h2.key[3].key[0][2][0].key[0][3][0][3][1][1][2].key[3][3][0][3][2][3][3][1][0].key[2][1].key[0]', line 314689, position 129.","416"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_11.json","grammar_11.json","Jil","Success","","1437"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_11.json","grammar_11.json","Utf8Json","Success","","923"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_11.json","grammar_11.json","ServiceStack.Text","Success","","690"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_11.json","grammar_11.json","FastJson","Success","","839"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_110.json","grammar_110.json","System.Text.Json","Error","The maximum configured depth of 64 has been exceeded. Cannot read next JSON object. Path: $ | LineNumber: 723250 | BytePositionInLine: 128.","453"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_110.json","grammar_110.json","Newtonsoft.Json","Error","The reader's MaxDepth of 64 has been exceeded. Path '[37]['g lACJpo'][1].coL8c.F9i3H[0].eb63I.RhUfo[2][0].3LDM[2][1][3][0][0].mbNMk[1].Zw4zA.CQxLp[0][1][0][1][2][1][0][2][1][3][1][1][1].7Pprf[2].SgbA[4][1].key[0][1].key[2][0].key.key[1][0][3][1][1].key[3][1].key[4][0][4][0][4].key[0][0][1]', line 723251, position 129.","750"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_110.json","grammar_110.json","Jil","Success","","1587"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_110.json","grammar_110.json","Utf8Json","Success","","907"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_110.json","grammar_110.json","ServiceStack.Text","Success","","670"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_110.json","grammar_110.json","FastJson","Success","","891"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_111.json","grammar_111.json","System.Text.Json","Error","The maximum configured depth of 64 has been exceeded. Cannot read next JSON object. Path: $ | LineNumber: 153031 | BytePositionInLine: 128.","375"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_111.json","grammar_111.json","Newtonsoft.Json","Error","The reader's MaxDepth of 64 has been exceeded. Path '[8].sD7Kwmwyg[0][0][3][0][0][2][1][3].AJ145.mjxI2[2].RrCz4.SxbCv[1].MHkC8Yfd.nHZqPVt[1][4].Hvs0O[2][1][1].41w4edc[1].SBvqO[1].OJO1E3p8E[0][1][2].key[0].key[0][1][2][1][0].key[0].key[1][0].key[1].key[3][0][3][1][2].key[0].key[0][1][2][1][0][1].key[0]', line 153032, position 129.","383"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_111.json","grammar_111.json","Jil","Success","","1576"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_111.json","grammar_111.json","Utf8Json","Success","","967"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_111.json","grammar_111.json","ServiceStack.Text","Success","","767"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_111.json","grammar_111.json","FastJson","Success","","864"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_112.json","grammar_112.json","System.Text.Json","Error","The maximum configured depth of 64 has been exceeded. Cannot read next JSON object. Path: $ | LineNumber: 204341 | BytePositionInLine: 135.","429"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_112.json","grammar_112.json","Newtonsoft.Json","Error","The reader's MaxDepth of 64 has been exceeded. Path '[15].FHELL[1].D5Xl.6QnfV.DUOh6[0][2][2][0].089s1z[3][1][0][3][1].gwI.aeM2X.cdU5c[0][2][0][1][3][2][0].XQpTd.IS3p7[2][0][0][1][2][4][0][0][1][1][2][1][0][0][0][2][0][1][0][2][3].sXSjR.AprRc[0][0][0][1][2][2][1].qaBOjXXMLx[1].key[3][2].key', line 204342, position 136.","369"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_112.json","grammar_112.json","Jil","Success","","1426"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_112.json","grammar_112.json","Utf8Json","Success","","997"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_112.json","grammar_112.json","ServiceStack.Text","Success","","670"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_112.json","grammar_112.json","FastJson","Success","","853"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_113.json","grammar_113.json","System.Text.Json","Error","The maximum configured depth of 64 has been exceeded. Cannot read next JSON array. Path: $ | LineNumber: 338868 | BytePositionInLine: 128.","414"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_113.json","grammar_113.json","Newtonsoft.Json","Error","The reader's MaxDepth of 64 has been exceeded. Path '[20].NzvKUSM25.KKL18.0DzfN[0][0][0][0][2].AkyWd.b5IMY[3][0][1][0].oPKJR7WW.bkAAp[0].2qfN7M9H[1][' dQ'][2].mFj6J[1].key[0][2][2].key[0][1][3][2][2][0][2][0].key[4][2][0][3][3][2][4].key[1][2][0][2].key[0][1][2].key[4][0][2][0][2][0][0].key[0]', line 338869, position 129.","441"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_113.json","grammar_113.json","Jil","Success","","1426"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_113.json","grammar_113.json","Utf8Json","Success","","906"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_113.json","grammar_113.json","ServiceStack.Text","Success","","701"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_113.json","grammar_113.json","FastJson","Success","","838"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_114.json","grammar_114.json","System.Text.Json","Error","The maximum configured depth of 64 has been exceeded. Cannot read next JSON object. Path: $ | LineNumber: 900173 | BytePositionInLine: 128.","479"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_114.json","grammar_114.json","Newtonsoft.Json","Error","The reader's MaxDepth of 64 has been exceeded. Path '[47].17SXq[1][0][1].V3omsYeghc[0].Pv1HPYQx.ODGD[1].SfMqH[1]['B GYv'][2][1][2][0][1][3][4][2][1][2][0][3][1][0][1].Qf55Q.w1oQe[2][3][0].mFBj[0][3][0]['RGhV B9tA'][3][0].key[0].key[3][2][2][2].key[3][4][0].key[0][0][3].key.key[0].key[1].key[3].key[0]', line 900174, position 129.","906"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_114.json","grammar_114.json","Jil","Success","","1510"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_114.json","grammar_114.json","Utf8Json","Success","","959"
"C:\Users\Sammy\Documents\Thesis\AlaliSammyFuzzingJSON\JSONFiles\100mbgenerated\grammar_114.json","grammar_114.json","ServiceStack.Text","Success","","828"
